Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Max_Sel_Pre,Avg_Sel_Pre,Max_Cal,Avg_Cal,RMSE_STEP_Max,STEP_Max_Avg,RMSE_STEP_Mean,STEP_Mean_Avg,W0_std,W1_std,W2_std,W0_dif,W1_dif,W2_dif,RMSE_dif,MaxRMSE_dif,Cause_no
20240401003100-20240401014311,20240324000000-20240327000000,2024-04-01 01:41:11,Dummy,1.00e-08,1.00e-08,6.400e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240401022330-20240401053056,20240324000000-20240327000000,2024-04-01 05:28:56,Dummy,1.00e-08,1.00e-08,6.804e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240401022330-20240401053056,20240324000000-20240327000000,2024-04-01 05:28:56,Dummy,1.00e-08,1.00e-08,6.804e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240401053100-20240401095028,20240324000000-20240327000000,2024-04-01 09:48:28,Dummy,1.00e-08,1.00e-08,6.804e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240401053100-20240401104151,20240324000000-20240327000000,2024-04-01 10:39:51,Dummy,1.00e-08,1.00e-08,6.804e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240401095030-20240401125632,20240324000000-20240327000000,2024-04-01 12:54:32,Dummy,1.00e-08,1.00e-08,3.004e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240401095030-20240401144543,20240324000000-20240327000000,2024-04-01 14:43:43,Dummy,1.00e-08,1.00e-08,3.004e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240401125700-20240401154658,20240324000000-20240327000000,2024-04-01 15:44:58,Dummy,1.00e-08,1.00e-08,5.600e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240401154700-20240401163933,20240324000000-20240327000000,2024-04-01 16:37:33,Dummy,1.00e-08,1.00e-08,5.603e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240401170530-20240401180218,20240324000000-20240327000000,2024-04-01 18:00:18,Dummy,1.00e-08,1.00e-08,5.603e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240401180230-20240401185109,20240324000000-20240327000000,2024-04-01 18:49:09,Dummy,1.00e-08,1.00e-08,5.604e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240401180230-20240401193125,20240324000000-20240327000000,2024-04-01 19:29:25,Dummy,1.00e-08,1.00e-08,5.604e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240401185130-20240401205421,20240324000000-20240327000000,2024-04-01 20:52:21,Dummy,1.00e-08,1.00e-08,5.605e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240401205430-20240401234040,20240324000000-20240327000000,2024-04-01 23:38:40,Dummy,1.00e-08,1.00e-08,6.804e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240401234100-20240402012547,20240325000000-20240328000000,2024-04-02 01:23:47,Dummy,1.00e-08,1.00e-08,6.804e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240402012600-20240402022709,20240325000000-20240328000000,2024-04-02 02:25:09,Dummy,1.00e-08,1.00e-08,5.141e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240402022730-20240402042825,20240325000000-20240328000000,2024-04-02 04:26:25,Dummy,1.00e-08,1.00e-08,6.804e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240402042830-20240402054730,20240325000000-20240328000000,2024-04-02 05:45:30,Dummy,1.00e-08,1.00e-08,6.803e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240402054800-20240402065245,20240325000000-20240328000000,2024-04-02 06:50:45,Dummy,1.00e-08,1.00e-08,6.803e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240402064930-20240402083714,20240325000000-20240328000000,2024-04-02 08:35:14,Dummy,1.00e-08,1.00e-08,6.803e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240402064930-20240402093428,20240325000000-20240328000000,2024-04-02 09:32:28,Dummy,1.00e-08,1.00e-08,6.803e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240402064930-20240402115707,20240325000000-20240328000000,2024-04-02 11:55:07,Dummy,1.00e-08,1.00e-08,6.803e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240402083730-20240402132021,20240325000000-20240328000000,2024-04-02 13:18:21,Dummy,1.00e-08,1.00e-08,3.011e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240402132030-20240402143015,20240325000000-20240328000000,2024-04-02 14:28:15,Dummy,1.00e-08,1.00e-08,6.008e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240402143030-20240402172706,20240325000000-20240328000000,2024-04-02 17:25:06,Dummy,1.00e-08,1.00e-08,7.209e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240402172730-20240402181502,20240325000000-20240328000000,2024-04-02 18:13:02,Dummy,1.00e-08,1.00e-08,6.403e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240402181530-20240402205447,20240325000000-20240328000000,2024-04-02 20:52:47,Dummy,1.00e-08,1.00e-08,6.410e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240402234100-20240403010445,20240326000000-20240329000000,2024-04-03 01:02:45,Dummy,1.00e-08,1.00e-08,6.801e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240403010500-20240403050907,20240326000000-20240329000000,2024-04-03 05:07:07,Dummy,1.00e-08,1.00e-08,7.201e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240403010500-20240403060537,20240326000000-20240329000000,2024-04-03 06:03:37,Dummy,1.00e-08,1.00e-08,7.201e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240403050930-20240403075153,20240326000000-20240329000000,2024-04-03 07:49:53,Dummy,1.00e-08,1.00e-08,4.809e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240403075200-20240403101807,20240326000000-20240329000000,2024-04-03 10:16:07,Dummy,1.00e-08,1.00e-08,7.600e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240403102030-20240403161807,20240326000000-20240329000000,2024-04-03 16:16:07,VAHCCG:D02_H23:PRES,1.03e-07,1.71e-08,4.81e+02,7.186e-08,1.40e-06,1.40e-06,2.17e-07,2.88e-07,2.38e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.79e-11,5.19e-12,2.06e-07,3.97e-11,0.00e+00,2.07e-07,9.85e-08,1.19e-06,0.00e+00
20240403172700-20240403232444,20240326000000-20240329000000,2024-04-03 23:22:44,VAHCCG:D01_H02:PRES,2.42e-07,2.43e-08,7.51e+02,9.191e-08,2.48e-07,2.48e-07,2.04e-07,4.91e-07,4.33e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.15e-11,6.42e-12,9.82e-08,0.00e+00,1.31e-12,1.40e-07,1.00e-08,4.48e-08,0.00e+00
20240403172700-20240403232444,20240326000000-20240329000000,2024-04-03 23:22:44,VAHCCG:D02_H23:PRES,1.92e-07,1.71e-08,7.51e+02,7.186e-08,3.84e-07,3.84e-07,3.21e-07,5.55e-07,5.07e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.79e-11,5.19e-12,2.06e-07,0.00e+00,2.65e-12,1.92e-07,1.70e-08,5.62e-08,0.00e+00
20240403101830-20240404020118,20240327000000-20240330000000,2024-04-04 01:59:18,VAHCCG:D02_H23:PRES,1.17e-07,2.23e-08,7.51e+02,1.724e-07,1.40e-06,1.40e-06,2.71e-07,4.90e-07,3.50e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.72e-10,2.93e-12,1.92e-07,0.00e+00,2.06e-12,2.20e-07,6.24e-08,1.18e-06,0.00e+00
20240404020130-20240404032008,20240327000000-20240330000000,2024-04-04 03:18:08,VAHCCG:D02_H23:PRES,1.38e-07,2.23e-08,7.51e+02,1.724e-07,1.11e-06,1.11e-06,3.24e-07,4.90e-07,4.26e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.72e-10,2.93e-12,1.92e-07,4.41e-11,2.31e-12,1.98e-07,8.43e-08,7.50e-07,0.00e+00
20240404032030-20240404060412,20240327000000-20240330000000,2024-04-04 06:02:12,Dummy,1.00e-08,1.00e-08,7.507e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240404060430-20240404100838,20240327000000-20240330000000,2024-04-04 10:06:38,VAHCCG:D12_H18:PRES,2.58e-08,1.00e-08,8.00e+02,1.503e-08,2.70e-07,2.70e-07,5.35e-08,1.09e-07,7.24e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.24e-12,1.68e-08,1.60e-11,4.39e-13,2.41e-08,1.01e-08,2.08e-07,0.00e+00
20240404060430-20240404120345,20240327000000-20240330000000,2024-04-04 12:01:45,VAHCCG:D12_H18:PRES,2.58e-08,1.00e-08,8.00e+02,1.503e-08,2.70e-07,2.70e-07,5.35e-08,1.09e-07,7.24e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.24e-12,1.68e-08,1.60e-11,4.39e-13,2.41e-08,1.01e-08,2.08e-07,0.00e+00
20240404100900-20240404160535,20240327000000-20240330000000,2024-04-04 16:03:35,Dummy,1.00e-08,1.00e-08,5.812e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240404160600-20240404174225,20240327000000-20240330000000,2024-04-04 17:40:25,Dummy,1.00e-08,1.00e-08,3.007e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240404174430-20240404234225,20240327000000-20240330000000,2024-04-04 23:40:25,Dummy,1.00e-08,1.00e-08,8.005e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240404174230-20240405031713,20240328000000-20240331000000,2024-04-05 03:15:13,VAHCCG:D07_H07:PRES,3.85e-08,1.00e-08,8.01e+02,1.375e-08,9.89e-08,9.89e-08,5.66e-08,9.63e-08,9.07e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.24e-12,1.66e-13,8.22e-08,0.00e+00,0.00e+00,5.66e-08,1.41e-08,4.23e-08,0.00e+00
20240405031930-20240405091713,20240328000000-20240331000000,2024-04-05 09:15:13,VAHCCG:D07_H02:PRES,2.34e-08,1.00e-08,8.40e+02,2.740e-08,7.10e-08,7.10e-08,5.02e-08,3.09e-08,3.07e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.60e-12,0.00e+00,2.96e-08,5.11e-12,3.63e-13,2.71e-08,1.00e-08,2.31e-08,0.00e+00
20240405031930-20240405091713,20240328000000-20240331000000,2024-04-05 09:15:13,VAHCCG:D08_H05:PRES,4.38e-08,1.00e-08,8.40e+02,3.238e-08,1.00e-06,1.00e-06,2.18e-07,3.12e-07,2.48e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.86e-10,6.29e-13,1.53e-08,2.43e-10,5.72e-13,1.82e-08,3.05e-08,7.45e-07,0.00e+00
20240405035630-20240405124159,20240328000000-20240331000000,2024-04-05 12:39:59,VAHCCG:D02_H22:PRES,4.83e-08,1.00e-08,8.40e+02,2.658e-08,8.80e-08,8.80e-08,5.76e-08,1.37e-07,1.00e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.24e-12,2.47e-08,3.37e-11,2.93e-13,1.52e-08,1.00e-08,1.84e-08,0.00e+00
20240405035630-20240405124159,20240328000000-20240331000000,2024-04-05 12:39:59,VAHCCG:D07_H02:PRES,3.02e-08,1.00e-08,8.40e+02,2.740e-08,7.86e-08,7.86e-08,5.77e-08,3.09e-08,3.08e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.60e-12,0.00e+00,2.96e-08,3.94e-11,1.64e-13,1.89e-08,1.00e-08,2.32e-08,0.00e+00
20240405035630-20240405124159,20240328000000-20240331000000,2024-04-05 12:39:59,VAHCCG:D08_H05:PRES,4.14e-08,1.00e-08,8.40e+02,3.238e-08,1.00e-06,1.00e-06,2.32e-07,3.12e-07,2.63e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.86e-10,6.29e-13,1.53e-08,2.95e-10,2.56e-13,1.00e-09,2.61e-08,7.44e-07,0.00e+00
20240405124200-20240405152337,20240328000000-20240331000000,2024-04-05 15:21:37,VAHCCG:D07_H02:PRES,2.48e-08,1.00e-08,8.20e+02,2.740e-08,6.69e-08,6.67e-08,5.44e-08,3.09e-08,3.07e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.60e-12,0.00e+00,2.96e-08,4.13e-11,2.10e-14,2.61e-08,1.00e-08,8.31e-09,0.00e+00
20240405152400-20240405182315,20240328000000-20240331000000,2024-04-05 18:21:15,Dummy,1.00e-08,1.00e-08,8.400e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240405152400-20240405193300,20240328000000-20240331000000,2024-04-05 19:31:00,Dummy,1.00e-08,1.00e-08,8.400e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240405182330-20240405233318,20240328000000-20240331000000,2024-04-05 23:31:18,VAHCCG:D02_H22:PRES,4.54e-08,1.00e-08,8.40e+02,2.658e-08,7.31e-08,7.31e-08,5.11e-08,1.37e-07,8.93e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.24e-12,2.47e-08,0.00e+00,4.66e-13,2.70e-08,1.00e-08,1.23e-08,0.00e+00
20240405233330-20240406005050,20240329000000-20240401000000,2024-04-06 00:48:50,Dummy,1.00e-08,1.00e-08,7.203e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240406005100-20240406064955,20240329000000-20240401000000,2024-04-06 06:47:55,VAHCCG:D01_H03:PRES,8.21e-08,1.07e-08,8.40e+02,3.004e-08,1.06e-07,1.01e-07,9.32e-08,1.92e-07,1.71e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.11e-12,9.11e-08,3.66e-12,2.37e-13,7.34e-08,1.00e-08,6.74e-09,0.00e+00
20240406005100-20240406064955,20240329000000-20240401000000,2024-04-06 06:47:55,VAHCCG:D01_H04:PRES,1.17e-07,1.67e-08,8.40e+02,4.948e-08,3.00e-08,3.00e-08,3.00e-08,1.64e-07,1.40e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.35e-12,4.23e-08,-0.00e+00,-0.00e+00,3.00e-08,1.00e-08,0.00e+00,0.00e+00
20240406005100-20240406064955,20240329000000-20240401000000,2024-04-06 06:47:55,VAHCCG:D01_H07:PRES,5.20e-08,1.00e-08,8.40e+02,1.718e-08,3.00e-08,3.00e-08,3.00e-08,9.07e-08,7.74e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.44e-13,2.36e-08,-0.00e+00,-0.00e+00,3.00e-08,1.00e-08,0.00e+00,0.00e+00
20240406005100-20240406064955,20240329000000-20240401000000,2024-04-06 06:47:55,VAHCCG:D01_H08:PRES,5.41e-08,1.00e-08,8.40e+02,1.770e-08,3.00e-08,3.00e-08,3.00e-08,9.32e-08,7.92e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.77e-13,2.31e-08,-0.00e+00,-0.00e+00,3.00e-08,1.00e-08,0.00e+00,0.00e+00
20240406005100-20240406064955,20240329000000-20240401000000,2024-04-06 06:47:55,VAHCCG:D01_H10:PRES,6.64e-08,1.00e-08,8.40e+02,2.069e-08,7.57e-08,7.28e-08,6.38e-08,1.44e-07,1.26e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,9.76e-13,5.62e-08,4.54e-11,1.81e-14,2.79e-08,1.00e-08,8.05e-09,0.00e+00
20240406005100-20240406064955,20240329000000-20240401000000,2024-04-06 06:47:55,VAHCCG:D01_H21:PRES,5.03e-08,1.00e-08,8.40e+02,1.884e-08,7.36e-08,6.85e-08,5.46e-08,1.20e-07,1.00e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.10e-12,2.04e-08,5.68e-12,3.27e-13,2.67e-08,1.00e-08,1.33e-08,0.00e+00
20240406005100-20240406064955,20240329000000-20240401000000,2024-04-06 06:47:55,VAHCCG:D02_H22:PRES,6.79e-08,1.00e-08,8.40e+02,2.675e-08,4.68e-07,7.90e-08,6.27e-08,1.51e-07,1.25e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.46e-12,1.92e-08,0.00e+00,5.11e-13,2.59e-08,1.00e-08,1.10e-08,0.00e+00
20240406005100-20240406064955,20240329000000-20240401000000,2024-04-06 06:47:55,VAHCCG:D07_H02:PRES,2.88e-08,1.00e-08,8.40e+02,2.723e-08,7.63e-08,7.58e-08,5.54e-08,3.13e-08,3.11e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.40e-12,0.00e+00,2.93e-08,0.00e+00,4.83e-13,2.06e-08,1.00e-08,1.60e-08,0.00e+00
20240406005100-20240406064955,20240329000000-20240401000000,2024-04-06 06:47:55,VAHCCG:D08_H03:PRES,5.06e-08,1.00e-08,8.40e+02,2.367e-08,7.53e-08,7.53e-08,5.34e-08,1.19e-07,9.94e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.12e-12,1.82e-08,0.00e+00,3.62e-13,2.74e-08,1.00e-08,1.54e-08,0.00e+00
20240406005100-20240406064955,20240329000000-20240401000000,2024-04-06 06:47:55,VAHCCG:D08_H05:PRES,7.67e-08,1.00e-08,8.40e+02,3.108e-08,6.14e-07,6.14e-07,2.31e-07,3.45e-07,3.01e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.36e-10,1.37e-12,2.31e-08,2.26e-10,5.80e-13,1.66e-08,1.70e-08,3.91e-07,0.00e+00
20240406005100-20240406064955,20240329000000-20240401000000,2024-04-06 06:47:55,VAHCCG:D09_H11:PRES,5.38e-08,1.00e-08,8.40e+02,1.997e-08,6.53e-08,6.53e-08,5.64e-08,1.26e-07,1.05e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.18e-12,1.96e-08,4.78e-12,3.63e-13,2.67e-08,1.00e-08,8.00e-09,0.00e+00
20240406065000-20240406085524,20240329000000-20240401000000,2024-04-06 08:53:24,Dummy,1.00e-08,1.00e-08,8.001e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240406085530-20240406105125,20240329000000-20240401000000,2024-04-06 10:49:25,Dummy,1.00e-08,1.00e-08,8.399e+02,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,1.00e-08,0.
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VAHCCG:D01_H03:PRES,8.11e-08,1.07e-08,8.40e+02,3.004e-08,1.05e-07,1.05e-07,9.30e-08,1.92e-07,1.70e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.11e-12,9.11e-08,1.54e-12,2.29e-13,7.57e-08,1.00e-08,7.07e-09,0.00e+00
20240406105130-20240406162203,20240329000000-20240401000000,2024-04-06 16:20:03,VAHCCG:D01_H04:PRES,1.15e-07,1.67e-08,8.40e+02,4.948e-08,3.00e-08,3.00e-08,3.00e-08,1.64e-07,1.38e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.35e-12,4.23e-08,0.00e+00,4.69e-27,3.00e-08,1.00e-08,8.73e-22,0.00e+00
