Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Max_Sel_Pre,Avg_Sel_Pre,Max_Cal,Avg_Cal,RMSE_STEP_Max,STEP_Max_Avg,RMSE_STEP_Mean,STEP_Mean_Avg,W0_std,W1_std,W2_std,W0_dif,W1_dif,W2_dif,RMSE_dif,MaxRMSE_dif,Cause_no
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D04_L05:PRES,5.93e-08,1.00e-08,6.98e+02,3.098e-08,1.67e-07,1.66e-07,1.53e-07,1.15e-07,9.40e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.43e-10,9.88e-14,1.06e-08,1.45e-10,2.61e-13,6.56e-08,1.00e-08,1.40e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D04_L06:PRES,8.41e-08,1.16e-08,6.98e+02,6.364e-08,4.82e-07,4.82e-07,2.81e-07,2.39e-07,1.98e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.56e-10,3.61e-13,4.55e-08,2.19e-10,2.00e-12,1.16e-07,1.00e-08,1.29e-07,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D04_L07:PRES,2.67e-07,1.12e-08,6.98e+02,7.734e-08,2.03e-06,2.03e-06,4.87e-07,3.00e-07,2.50e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.37e-10,2.49e-13,5.39e-08,0.00e+00,1.43e-11,1.93e-07,1.08e-07,1.23e-06,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D04_L08:PRES,1.50e-07,1.14e-08,6.98e+02,6.779e-08,5.31e-07,5.31e-07,4.15e-07,3.17e-07,2.67e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.34e-10,2.97e-13,7.21e-08,4.42e-10,1.12e-12,1.42e-07,1.16e-08,4.39e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D04_L09:PRES,1.67e-07,1.77e-08,6.98e+02,8.525e-08,4.36e-07,4.36e-07,4.05e-07,2.78e-07,2.39e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.54e-10,2.48e-13,8.99e-08,2.56e-10,1.40e-12,2.32e-07,1.00e-08,4.00e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D04_L09A:PRES,1.59e-07,1.00e-08,6.98e+02,1.839e-08,2.27e-07,2.27e-07,2.13e-07,6.91e-08,5.44e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.76e-11,1.66e-13,1.00e-09,1.39e-10,9.68e-14,1.33e-07,1.00e-08,1.58e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D04_L09B:PRES,1.40e-07,1.00e-08,6.98e+02,2.017e-08,1.96e-07,1.96e-07,1.87e-07,5.81e-08,4.72e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.94e-11,4.00e-14,1.00e-09,8.09e-11,2.59e-13,1.36e-07,1.00e-08,1.04e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D04_L09C:PRES,8.36e-08,1.00e-08,6.98e+02,1.445e-08,1.21e-07,1.21e-07,1.14e-07,3.46e-08,3.09e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.79e-13,2.69e-08,4.61e-11,0.00e+00,8.83e-08,1.00e-08,5.34e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D04_L09D:PRES,6.54e-08,1.00e-08,6.98e+02,1.750e-08,1.11e-07,1.11e-07,1.04e-07,4.73e-08,3.88e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.01e-11,1.07e-13,7.83e-09,4.82e-11,0.00e+00,7.68e-08,1.00e-08,6.36e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D04_L10:PRES,9.04e-08,1.00e-08,6.98e+02,1.713e-08,1.76e-07,1.76e-07,1.21e-07,3.46e-08,3.08e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.86e-13,2.66e-08,1.13e-11,5.27e-14,1.14e-07,1.00e-08,5.25e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L01:PRES,7.23e-08,1.00e-08,6.98e+02,1.381e-08,1.14e-07,1.14e-07,1.02e-07,3.03e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.60e-14,2.92e-08,4.98e-12,0.00e+00,9.94e-08,1.00e-08,1.14e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L07:PRES,6.86e-08,1.24e-08,6.98e+02,9.451e-08,1.55e-07,1.55e-07,1.40e-07,8.33e-08,7.18e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.30e-11,4.36e-13,5.55e-08,4.75e-11,4.85e-13,1.03e-07,1.00e-08,1.25e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L08:PRES,6.62e-08,1.00e-08,6.98e+02,2.014e-08,1.35e-07,1.35e-07,1.23e-07,6.63e-08,5.65e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.99e-11,9.14e-14,2.07e-08,3.06e-11,1.19e-13,1.03e-07,1.00e-08,1.10e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L09:PRES,7.90e-08,1.00e-08,6.98e+02,1.339e-08,1.19e-07,1.19e-07,1.09e-07,3.01e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.34e-14,2.96e-08,5.91e-13,0.00e+00,1.09e-07,1.00e-08,9.74e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L10:PRES,9.08e-08,1.00e-08,6.98e+02,2.234e-08,1.42e-07,1.42e-07,1.30e-07,4.78e-08,3.96e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.02e-11,8.91e-14,9.01e-09,3.67e-11,7.95e-14,1.08e-07,1.00e-08,1.04e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L11:PRES,7.54e-08,1.00e-08,6.98e+02,5.308e-08,2.18e-07,2.18e-07,2.03e-07,1.51e-07,1.28e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.31e-10,2.76e-13,4.84e-08,1.32e-10,3.48e-13,1.22e-07,1.00e-08,1.45e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L14:PRES,6.96e-08,1.00e-08,6.98e+02,3.447e-08,1.56e-07,1.56e-07,1.44e-07,8.85e-08,7.47e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.54e-11,1.76e-13,2.84e-08,7.21e-11,2.59e-14,1.03e-07,1.00e-08,8.80e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L16:PRES,1.13e-07,1.00e-08,6.98e+02,1.757e-08,1.77e-07,1.77e-07,1.67e-07,6.31e-08,5.44e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.28e-11,1.39e-13,2.73e-08,4.22e-11,0.00e+00,1.43e-07,1.00e-08,8.31e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L17:PRES,1.10e-07,1.00e-08,6.98e+02,2.459e-08,1.55e-07,1.55e-07,1.46e-07,4.27e-08,3.57e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.49e-11,1.85e-13,1.75e-08,3.10e-11,1.18e-14,1.28e-07,1.00e-08,7.48e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L18:PRES,9.78e-08,1.00e-08,6.98e+02,1.841e-08,1.47e-07,1.47e-07,1.40e-07,5.07e-08,4.19e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.44e-11,3.65e-14,4.31e-09,3.41e-11,0.00e+00,1.20e-07,1.00e-08,6.49e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L19:PRES,6.56e-08,1.00e-08,6.98e+02,1.145e-08,1.01e-07,1.01e-07,9.55e-08,3.03e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.88e-14,2.91e-08,9.03e-12,0.00e+00,9.04e-08,1.00e-08,4.90e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L20:PRES,1.07e-07,1.00e-08,6.98e+02,2.021e-08,1.53e-07,1.53e-07,1.45e-07,4.73e-08,3.85e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.39e-11,1.58e-13,9.95e-09,4.65e-11,7.23e-14,1.17e-07,1.00e-08,5.99e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L21:PRES,9.39e-08,1.00e-08,6.98e+02,2.304e-08,1.30e-07,1.30e-07,1.24e-07,3.06e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.93e-14,2.85e-08,1.49e-11,0.00e+00,1.15e-07,1.00e-08,5.85e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L22:PRES,7.24e-08,1.00e-08,6.98e+02,1.324e-08,1.08e-07,1.08e-07,1.02e-07,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.40e-14,0.00e+00,3.00e-08,1.24e-11,0.00e+00,9.54e-08,1.00e-08,5.15e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L23:PRES,1.34e-07,1.00e-08,6.98e+02,2.384e-08,1.85e-07,1.85e-07,1.76e-07,5.13e-08,4.20e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.86e-11,9.04e-14,6.62e-09,3.41e-11,0.00e+00,1.56e-07,1.00e-08,7.75e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L24:PRES,1.09e-07,1.00e-08,6.98e+02,2.556e-08,1.73e-07,1.73e-07,1.63e-07,6.51e-08,5.41e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.86e-11,9.98e-14,1.30e-08,4.83e-11,5.23e-14,1.34e-07,1.00e-08,8.03e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L25:PRES,9.62e-08,1.00e-08,6.98e+02,2.461e-08,1.36e-07,1.36e-07,1.27e-07,3.46e-08,3.06e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.01e-13,2.60e-08,1.68e-11,7.22e-14,1.16e-07,1.00e-08,8.20e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D06_L26:PRES,9.43e-08,1.00e-08,6.98e+02,1.689e-08,1.35e-07,1.35e-07,1.27e-07,3.68e-08,3.23e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.27e-12,1.79e-13,2.55e-08,1.72e-11,8.96e-15,1.17e-07,1.00e-08,8.06e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D07_L04:PRES,1.39e-07,1.51e-08,6.98e+02,1.067e-07,3.43e-07,3.43e-07,2.90e-07,1.97e-07,1.52e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.53e-10,1.13e-12,4.18e-08,1.34e-10,2.77e-12,1.58e-07,1.00e-08,3.66e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D07_L05:PRES,2.31e-07,1.72e-08,6.98e+02,1.134e-07,4.55e-07,4.55e-07,4.03e-07,2.14e-07,1.73e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.01e-10,6.74e-13,4.52e-08,1.94e-10,2.93e-12,2.33e-07,1.47e-08,4.29e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D07_L05A:PRES,1.37e-07,1.00e-08,6.98e+02,5.883e-08,2.50e-07,2.50e-07,2.29e-07,1.14e-07,9.27e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e-10,3.59e-13,2.87e-08,7.57e-11,8.43e-13,1.69e-07,1.00e-08,1.16e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D07_L08:PRES,1.01e-07,1.00e-08,6.98e+02,4.633e-08,1.90e-07,1.90e-07,1.63e-07,8.70e-08,6.28e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.69e-11,5.95e-13,1.00e-09,9.84e-11,1.25e-12,8.19e-08,1.00e-08,2.08e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D07_L10:PRES,1.71e-07,1.00e-08,6.98e+02,5.125e-08,3.63e-07,3.63e-07,3.20e-07,1.87e-07,1.50e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.16e-10,3.93e-13,1.95e-08,3.85e-10,2.26e-13,9.71e-08,1.00e-08,2.22e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D07_L11:PRES,8.40e-08,1.00e-08,6.98e+02,1.925e-08,1.32e-07,1.32e-07,1.26e-07,5.17e-08,4.18e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.87e-11,1.20e-13,5.67e-09,4.13e-11,1.40e-13,9.94e-08,1.00e-08,4.73e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D07_L12:PRES,5.86e-08,1.00e-08,6.98e+02,2.290e-08,1.12e-07,1.11e-07,1.04e-07,5.69e-08,4.55e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.46e-11,9.06e-14,1.00e-09,4.10e-11,2.03e-13,7.67e-08,1.00e-08,4.38e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D07_L14:PRES,5.93e-08,1.00e-08,6.98e+02,1.529e-08,1.26e-07,1.26e-07,1.19e-07,6.95e-08,6.01e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.42e-11,1.05e-13,2.72e-08,3.82e-11,3.76e-14,9.69e-08,1.00e-08,4.84e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D07_L15:PRES,4.71e-08,1.00e-08,6.98e+02,3.011e-08,1.16e-07,1.15e-07,1.08e-07,7.45e-08,6.12e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.54e-11,1.05e-13,1.04e-08,5.32e-11,2.79e-13,7.24e-08,1.00e-08,9.12e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D07_L18:PRES,6.19e-08,1.00e-08,6.98e+02,1.860e-08,1.13e-07,1.13e-07,1.07e-07,5.70e-08,4.52e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.28e-11,1.23e-13,1.00e-09,4.56e-11,0.00e+00,8.12e-08,1.00e-08,5.26e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D07_L22:PRES,1.17e-07,1.00e-08,6.98e+02,2.301e-08,1.95e-07,1.95e-07,1.85e-07,7.87e-08,6.75e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.99e-11,8.94e-14,2.61e-08,4.79e-11,0.00e+00,1.58e-07,1.00e-08,8.45e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D07_L24:PRES,7.12e-08,1.00e-08,6.98e+02,1.628e-08,1.12e-07,1.12e-07,1.06e-07,4.11e-08,3.52e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.92e-11,1.06e-13,1.62e-08,1.62e-11,0.00e+00,9.71e-08,1.00e-08,5.88e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D09_L02:PRES,7.47e-08,1.00e-08,6.98e+02,2.186e-08,1.32e-07,1.32e-07,1.24e-07,6.05e-08,4.95e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.94e-11,4.30e-14,3.32e-09,4.96e-11,4.44e-14,9.52e-08,1.00e-08,7.71e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D09_L03:PRES,6.13e-08,1.00e-08,6.98e+02,1.888e-08,1.08e-07,1.08e-07,1.01e-07,4.74e-08,3.94e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.97e-11,8.48e-14,9.11e-09,3.20e-11,0.00e+00,8.25e-08,1.00e-08,6.41e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D09_L05:PRES,4.42e-08,1.00e-08,6.98e+02,2.370e-08,1.01e-07,1.01e-07,9.34e-08,6.13e-08,4.93e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.16e-11,8.16e-14,1.00e-09,4.08e-11,1.38e-13,6.74e-08,1.00e-08,4.88e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D09_L06:PRES,5.89e-08,1.00e-08,6.98e+02,2.633e-08,1.26e-07,1.26e-07,1.20e-07,7.21e-08,6.07e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.44e-11,1.38e-13,2.14e-08,4.17e-11,7.69e-14,9.44e-08,1.00e-08,4.43e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D09_L07:PRES,6.23e-08,1.00e-08,6.98e+02,2.941e-08,1.41e-07,1.41e-07,1.32e-07,8.32e-08,6.96e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.74e-11,2.16e-13,2.70e-08,6.66e-11,1.22e-13,9.17e-08,1.00e-08,6.27e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D09_L10:PRES,5.79e-08,1.00e-08,6.98e+02,2.947e-08,1.54e-07,1.54e-07,1.41e-07,1.01e-07,8.28e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.11e-10,1.92e-13,1.58e-08,9.47e-11,3.33e-13,8.02e-08,1.00e-08,8.24e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D09_L11:PRES,5.20e-08,1.00e-08,6.98e+02,2.349e-08,1.21e-07,1.21e-07,1.12e-07,7.36e-08,6.04e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.59e-11,1.51e-13,1.42e-08,6.74e-11,1.50e-13,7.12e-08,1.00e-08,5.06e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D09_L12:PRES,7.26e-08,1.00e-08,6.98e+02,3.086e-08,1.33e-07,1.33e-07,1.26e-07,6.69e-08,5.35e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.54e-11,1.18e-13,2.30e-09,5.21e-11,1.46e-13,9.36e-08,1.00e-08,5.48e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D09_L15:PRES,4.88e-08,1.00e-08,6.98e+02,2.322e-08,1.15e-07,1.15e-07,1.08e-07,7.20e-08,5.91e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.78e-11,1.29e-13,1.23e-08,5.42e-11,1.01e-13,7.52e-08,1.00e-08,4.36e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D09_L16:PRES,1.03e-07,1.00e-08,6.98e+02,3.043e-08,1.64e-07,1.64e-07,1.58e-07,6.89e-08,5.48e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.51e-11,1.51e-13,3.20e-09,6.27e-11,2.22e-14,1.22e-07,1.00e-08,6.01e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D09_L17:PRES,6.60e-08,1.00e-08,6.98e+02,2.726e-08,1.27e-07,1.27e-07,1.20e-07,6.74e-08,5.37e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.83e-11,1.14e-13,1.00e-09,5.51e-11,1.52e-13,8.53e-08,1.00e-08,5.36e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D09_L18:PRES,4.97e-08,1.00e-08,6.98e+02,2.340e-08,1.07e-07,1.07e-07,1.00e-07,6.29e-08,5.08e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.53e-11,5.72e-14,1.00e-09,4.50e-11,7.63e-14,7.34e-08,1.00e-08,4.87e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D09_L19:PRES,5.28e-08,1.00e-08,6.98e+02,3.053e-08,1.08e-07,1.08e-07,1.01e-07,6.03e-08,4.79e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.77e-11,1.20e-13,1.00e-09,5.00e-11,1.71e-13,6.88e-08,1.00e-08,6.23e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D10_L01:PRES,8.81e-08,1.00e-08,6.98e+02,2.948e-08,2.04e-07,2.04e-07,1.87e-07,1.20e-07,9.95e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.35e-10,1.18e-13,2.06e-08,1.42e-10,3.20e-13,1.00e-07,1.00e-08,1.34e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D10_L02:PRES,1.15e-07,1.12e-08,6.98e+02,8.776e-08,3.66e-07,3.62e-07,3.32e-07,2.68e-07,2.18e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.51e-10,2.25e-13,1.44e-08,4.01e-10,7.21e-14,1.03e-07,1.00e-08,3.96e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D10_L05:PRES,8.79e-08,1.00e-08,6.98e+02,4.037e-08,2.73e-07,2.71e-07,2.47e-07,1.96e-07,1.60e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.51e-10,1.54e-13,1.42e-08,2.68e-10,3.07e-13,8.92e-08,1.00e-08,2.37e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D10_L06:PRES,1.05e-07,1.06e-08,6.98e+02,8.324e-08,3.59e-07,3.56e-07,3.22e-07,2.66e-07,2.17e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.26e-10,2.77e-13,2.73e-08,3.55e-10,8.74e-13,1.03e-07,1.00e-08,4.16e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D10_L09A:PRES,2.05e-07,1.00e-08,6.98e+02,2.665e-08,3.20e-07,3.20e-07,3.03e-07,1.16e-07,9.72e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.25e-10,8.77e-14,2.45e-08,1.47e-10,0.00e+00,2.19e-07,1.00e-08,1.76e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D10_L09B:PRES,9.03e-08,1.00e-08,6.98e+02,2.256e-08,1.59e-07,1.59e-07,1.48e-07,6.90e-08,5.76e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.34e-11,3.48e-14,9.45e-09,7.12e-11,3.73e-13,9.99e-08,1.00e-08,9.58e-09,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D10_L09C:PRES,1.86e-07,1.00e-08,6.98e+02,2.567e-08,2.66e-07,2.66e-07,2.52e-07,7.82e-08,6.64e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.77e-11,7.36e-14,2.09e-08,6.68e-11,0.00e+00,2.15e-07,1.00e-08,1.32e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D10_L10:PRES,1.50e-07,1.00e-08,6.98e+02,2.351e-08,2.00e-07,2.00e-07,1.91e-07,4.99e-08,4.04e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.66e-11,1.17e-13,5.52e-09,8.14e-11,0.00e+00,1.45e-07,1.00e-08,1.11e-08,0.00e+00
20240418054300-20240418083315,20240410000000-20240413000000,2024-04-18 08:31:15,VALCCG:D10_L11:PRES,5.14e-08,1.00e-08,6.98e+02,2.089e-08,1.12e-07,1.12e-07,1.05e-07,6.02e-08,5.41e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.58e-11,1.22e-13,3.69e-08,2.13e-11,9.15e-14,9.14e-08,1.00e-08,5.66e-09,0.00e+00
20240418090930-20240418100212,20240410000000-20240413000000,2024-04-18 10:00:12,VALCCG:D02_L10:PRES,7.06e-08,1.00e-08,7.97e+02,2.469e-08,1.25e-07,1.25e-07,1.07e-07,4.83e-08,3.66e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.38e-11,1.51e-13,1.83e-08,3.54e-11,9.14e-14,8.45e-08,1.00e-08,1.39e-08,0.00e+00
20240418090930-20240418100212,20240410000000-20240413000000,2024-04-18 10:00:12,VALCCG:D02_L11:PRES,5.82e-08,1.00e-08,7.97e+02,1.331e-08,1.02e-07,1.02e-07,8.98e-08,3.86e-08,3.18e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.60e-13,2.69e-08,1.83e-11,1.51e-13,7.55e-08,1.00e-08,3.15e-09,0.00e+00
20240418090930-20240418100212,20240410000000-20240413000000,2024-04-18 10:00:12,VALCCG:D02_L12:PRES,8.94e-08,1.00e-08,7.97e+02,2.122e-08,1.58e-07,1.58e-07,1.37e-07,6.70e-08,4.80e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.96e-11,3.62e-14,1.00e-09,3.54e-11,2.17e-13,1.12e-07,1.00e-08,4.86e-09,0.00e+00
20240418090930-20240418100212,20240410000000-20240413000000,2024-04-18 10:00:12,VALCCG:D02_L13:PRES,6.20e-08,1.00e-08,7.97e+02,1.417e-08,1.12e-07,1.12e-07,9.22e-08,3.61e-08,3.09e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.38e-13,2.61e-08,4.65e-11,1.69e-13,6.15e-08,1.00e-08,3.21e-09,0.00e+00
