Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Max_Sel_Pre,Avg_Sel_Pre,Max_Cal,Avg_Cal,RMSE_STEP_Max,STEP_Max_Avg,RMSE_STEP_Mean,STEP_Mean_Avg,W0_std,W1_std,W2_std,W0_dif,W1_dif,W2_dif,RMSE_dif,MaxRMSE_dif,Cause_no
20240429011900-20240429071753,20240421000000-20240424000000,2024-04-29 07:15:53,VAHCCG:D07_H02:PRES,5.78e-08,1.00e-08,9.22e+02,3.527e-21,1.09e-07,1.09e-07,8.56e-08,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.54e-26,3.00e-08,0.00e+00,4.30e-13,3.29e-08,1.13e-08,2.67e-08,0.00e+00
20240429071800-20240429080606,20240421000000-20240424000000,2024-04-29 08:04:06,VAHCCG:D01_H16:PRES,5.61e-08,1.00e-08,9.21e+02,1.046e-08,1.93e-07,1.93e-07,1.29e-07,1.11e-07,7.74e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.09e-10,7.66e-14,1.00e-09,5.37e-11,7.06e-13,4.96e-08,1.00e-08,1.33e-08,0.00e+00
20240429071800-20240429080606,20240421000000-20240424000000,2024-04-29 08:04:06,VAHCCG:D05_H14:PRES,4.91e-08,1.00e-08,9.21e+02,1.507e-08,1.56e-07,1.56e-07,1.22e-07,1.02e-07,7.26e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.07e-10,1.70e-14,1.00e-09,7.40e-11,9.88e-14,6.79e-08,1.00e-08,8.11e-09,0.00e+00
20240429080630-20240429105052,20240421000000-20240424000000,2024-04-29 10:48:52,VAHCCG:D01_H16:PRES,5.45e-08,1.00e-08,9.21e+02,1.046e-08,2.08e-07,2.08e-07,1.53e-07,1.11e-07,1.02e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.09e-10,7.66e-14,1.00e-09,9.14e-11,3.64e-13,3.57e-08,1.60e-08,4.14e-08,0.00e+00
20240429080630-20240429105052,20240421000000-20240424000000,2024-04-29 10:48:52,VAHCCG:D05_H14:PRES,4.93e-08,1.00e-08,9.21e+02,1.507e-08,1.72e-07,1.72e-07,1.42e-07,1.02e-07,9.37e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.07e-10,1.70e-14,1.00e-09,5.69e-11,2.98e-13,6.16e-08,1.00e-08,1.98e-08,0.00e+00
20240429105100-20240429144020,20240421000000-20240424000000,2024-04-29 14:38:20,VAHCCG:D01_H16:PRES,4.70e-08,1.00e-08,9.21e+02,1.046e-08,2.15e-07,2.15e-07,1.45e-07,1.11e-07,1.01e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.09e-10,7.66e-14,1.00e-09,9.07e-11,2.84e-13,3.81e-08,1.53e-08,5.77e-08,0.00e+00
20240429105100-20240429144020,20240421000000-20240424000000,2024-04-29 14:38:20,VAHCCG:D05_H14:PRES,5.41e-08,1.00e-08,9.21e+02,1.507e-08,1.79e-07,1.79e-07,1.46e-07,1.02e-07,9.32e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.07e-10,1.70e-14,1.00e-09,5.18e-11,3.31e-13,6.69e-08,1.00e-08,2.49e-08,0.00e+00
20240429105100-20240429144020,20240421000000-20240424000000,2024-04-29 14:38:20,VAHCCG:D07_H02:PRES,5.85e-08,1.00e-08,9.21e+02,3.527e-21,1.05e-07,1.05e-07,8.65e-08,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.54e-26,3.00e-08,3.96e-11,1.40e-13,3.80e-08,1.00e-08,1.75e-08,0.00e+00
20240429144030-20240429174549,20240421000000-20240424000000,2024-04-29 17:43:49,VAHCCG:D01_H16:PRES,4.48e-08,1.00e-08,9.21e+02,1.046e-08,1.88e-07,1.88e-07,1.40e-07,1.11e-07,9.75e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.09e-10,7.66e-14,1.00e-09,1.08e-10,1.93e-13,3.37e-08,1.21e-08,3.13e-08,0.00e+00
20240429144030-20240429174549,20240421000000-20240424000000,2024-04-29 17:43:49,VAHCCG:D05_H14:PRES,5.18e-08,1.00e-08,9.21e+02,1.507e-08,1.71e-07,1.71e-07,1.41e-07,1.02e-07,9.02e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.07e-10,1.70e-14,1.00e-09,6.95e-11,2.09e-13,6.40e-08,1.00e-08,2.58e-08,0.00e+00
20240429174600-20240429185139,20240421000000-20240424000000,2024-04-29 18:49:39,VAHCCG:D01_H16:PRES,4.03e-08,1.00e-08,8.01e+02,1.046e-08,1.48e-07,1.48e-07,1.10e-07,9.38e-08,7.15e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.09e-10,7.66e-14,1.00e-09,4.72e-11,8.05e-13,4.61e-08,1.00e-08,1.23e-08,0.00e+00
20240429174600-20240429185139,20240421000000-20240424000000,2024-04-29 18:49:39,VAHCCG:D05_H14:PRES,4.38e-08,1.00e-08,8.01e+02,1.507e-08,1.40e-07,1.40e-07,1.12e-07,8.81e-08,6.79e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.07e-10,1.70e-14,1.00e-09,6.09e-11,2.05e-13,6.61e-08,1.00e-08,1.01e-08,0.00e+00
20240429185200-20240429231832,20240421000000-20240424000000,2024-04-29 23:16:32,VAHCCG:D01_H16:PRES,3.61e-08,1.00e-08,9.20e+02,1.046e-08,2.00e-07,1.86e-07,1.13e-07,1.11e-07,7.78e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.09e-10,7.66e-14,1.00e-09,1.07e-10,3.48e-13,2.52e-08,1.00e-08,3.44e-08,0.00e+00
20240429232100-20240430051832,20240422000000-20240425000000,2024-04-30 05:16:32,VAHCCG:D05_H23:PRES,2.84e-08,1.00e-08,7.21e+02,7.925e-08,6.80e-07,6.80e-07,3.67e-08,3.03e-08,3.02e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,9.29e-15,2.98e-08,0.00e+00,2.01e-13,2.78e-08,2.75e-08,6.42e-07,0.00e+00
20240429231900-20240430091051,20240422000000-20240425000000,2024-04-30 09:08:51,VAHCCG:D05_H23:PRES,2.26e-08,1.00e-08,8.99e+02,7.925e-08,6.80e-07,6.80e-07,3.78e-08,3.08e-08,3.03e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,9.29e-15,2.98e-08,7.35e-12,1.06e-13,2.79e-08,2.12e-08,6.41e-07,0.00e+00
20240430100630-20240430113718,20240422000000-20240425000000,2024-04-30 11:35:18,VAHCCG:D05_H17:PRES,6.13e-08,1.00e-08,1.04e+03,1.112e-21,7.47e-07,7.47e-07,4.70e-08,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.93e-27,3.00e-08,7.44e-12,0.00e+00,4.04e-08,5.88e-08,7.01e-07,0.00e+00
20240430100630-20240430135323,20240422000000-20240425000000,2024-04-30 13:51:23,VAHCCG:D05_H17:PRES,6.13e-08,1.00e-08,1.04e+03,1.112e-21,7.47e-07,7.47e-07,4.70e-08,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.93e-27,3.00e-08,7.44e-12,0.00e+00,4.04e-08,5.88e-08,7.01e-07,0.00e+00
20240430100630-20240430143023,20240422000000-20240425000000,2024-04-30 14:28:23,VAHCCG:D05_H17:PRES,6.13e-08,1.00e-08,1.04e+03,1.112e-21,7.47e-07,7.47e-07,4.70e-08,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.93e-27,3.00e-08,7.44e-12,0.00e+00,4.04e-08,5.88e-08,7.01e-07,0.00e+00
20240430100630-20240430151151,20240422000000-20240425000000,2024-04-30 15:09:51,VAHCCG:D05_H17:PRES,6.13e-08,1.00e-08,1.04e+03,1.112e-21,7.47e-07,7.47e-07,4.70e-08,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.93e-27,3.00e-08,7.44e-12,0.00e+00,4.04e-08,5.88e-08,7.01e-07,0.00e+00
20240430100630-20240430163829,20240422000000-20240425000000,2024-04-30 16:36:29,VAHCCG:D05_H17:PRES,6.13e-08,1.00e-08,1.04e+03,1.112e-21,7.47e-07,7.47e-07,4.70e-08,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.93e-27,3.00e-08,7.44e-12,0.00e+00,4.04e-08,5.88e-08,7.01e-07,0.00e+00
20240430100630-20240430213829,20240422000000-20240425000000,2024-04-30 21:36:29,VAHCCG:D05_H17:PRES,6.13e-08,1.00e-08,1.04e+03,1.112e-21,7.47e-07,7.47e-07,4.70e-08,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.93e-27,3.00e-08,7.44e-12,0.00e+00,4.04e-08,5.88e-08,7.01e-07,0.00e+00
20240430164300-20240430224058,20240422000000-20240425000000,2024-04-30 22:38:58,VAHCCG:D02_H23:PRES,1.07e-07,2.39e-08,5.01e+01,6.572e-07,4.64e-07,4.64e-07,1.38e-07,7.85e-08,7.41e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.14e-10,6.07e-13,6.78e-08,0.00e+00,1.54e-07,6.36e-08,1.36e-07,4.00e-07,0.00e+00
20240430164300-20240430224058,20240422000000-20240425000000,2024-04-30 22:38:58,VAHCCG:D07_H07:PRES,3.83e-08,1.00e-08,5.01e+01,2.561e-08,1.10e-07,1.01e-07,9.80e-08,6.04e-08,5.97e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.29e-11,0.00e+00,5.87e-08,0.00e+00,3.10e-09,9.65e-08,1.00e-08,3.15e-09,0.00e+00
20240430100630-20240430224058,20240422000000-20240425000000,2024-04-30 22:38:58,VAHCCG:D05_H17:PRES,6.13e-08,1.00e-08,1.04e+03,1.112e-21,7.47e-07,7.47e-07,4.70e-08,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.93e-27,3.00e-08,7.44e-12,0.00e+00,4.04e-08,5.88e-08,7.01e-07,0.00e+00
20240430223200-20240430235247,20240422000000-20240425000000,2024-04-30 23:50:47,VAHCCG:D02_H23:PRES,1.38e-07,2.39e-08,5.04e+01,6.572e-07,4.75e-07,4.75e-07,1.75e-07,7.85e-08,7.52e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.14e-10,6.07e-13,6.78e-08,0.00e+00,1.27e-07,1.02e-07,1.28e-07,3.73e-07,0.00e+00
20240430223200-20240430235247,20240422000000-20240425000000,2024-04-30 23:50:47,VAHCCG:D07_H07:PRES,3.88e-08,1.00e-08,5.04e+01,2.561e-08,1.10e-07,1.10e-07,9.87e-08,6.04e-08,5.99e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.29e-11,0.00e+00,5.87e-08,2.00e-11,0.00e+00,9.80e-08,1.00e-08,1.08e-08,0.00e+00
20240509135800-20240509195538,20240501000000-20240504000000,2024-05-09 19:53:38,VAHCCG:D05_H14:PRES,5.46e-08,1.00e-08,9.21e+02,3.471e-08,1.81e-07,1.81e-07,1.60e-07,1.08e-07,1.06e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.11e-10,0.00e+00,5.22e-09,1.50e-10,0.00e+00,2.48e-08,1.00e-08,2.46e-08,0.00e+00
20240509135800-20240509195538,20240501000000-20240504000000,2024-05-09 19:53:38,VAHCCG:D07_H02:PRES,6.17e-08,1.00e-08,9.21e+02,3.408e-08,1.21e-07,1.18e-07,1.08e-07,4.71e-08,4.63e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.29e-13,3.03e-08,8.74e-11,0.00e+00,2.83e-08,1.00e-08,1.52e-08,0.00e+00
20240509075600-20240509225803,20240501000000-20240504000000,2024-05-09 22:56:03,VAHCCG:D05_H14:PRES,4.74e-08,1.00e-08,9.21e+02,3.471e-08,1.92e-07,1.92e-07,1.45e-07,1.08e-07,1.01e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.11e-10,0.00e+00,5.22e-09,0.00e+00,7.93e-13,5.99e-08,1.23e-08,5.14e-08,0.00e+00
20240509075600-20240509225803,20240501000000-20240504000000,2024-05-09 22:56:03,VAHCCG:D07_H02:PRES,5.42e-08,1.00e-08,9.21e+02,3.408e-08,1.28e-07,1.28e-07,9.49e-08,4.71e-08,4.41e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.29e-13,3.03e-08,0.00e+00,6.13e-13,2.94e-08,1.17e-08,4.80e-08,0.00e+00
20240509230030-20240510045803,20240502000000-20240505000000,2024-05-10 04:56:03,VAHCCG:D05_H14:PRES,5.21e-08,1.00e-08,9.21e+02,2.386e-08,1.97e-07,1.97e-07,1.70e-07,1.22e-07,1.19e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.89e-11,2.24e-13,3.91e-08,7.54e-11,1.94e-13,7.94e-08,1.00e-08,2.36e-08,0.00e+00
20240509230030-20240510045803,20240502000000-20240505000000,2024-05-10 04:56:03,VAHCCG:D07_H02:PRES,6.47e-08,1.08e-08,9.21e+02,2.866e-08,1.30e-07,1.30e-07,1.15e-07,5.20e-08,5.10e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.82e-11,6.35e-14,2.70e-08,6.19e-11,5.63e-14,5.32e-08,1.00e-08,1.61e-08,0.00e+00
20240509225830-20240510081847,20240502000000-20240505000000,2024-05-10 08:16:47,VAHCCG:D05_H14:PRES,5.55e-08,1.00e-08,9.21e+02,2.386e-08,1.98e-07,1.97e-07,1.75e-07,1.22e-07,1.20e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.89e-11,2.24e-13,3.91e-08,6.62e-11,2.70e-13,8.17e-08,1.00e-08,2.67e-08,0.00e+00
20240509225830-20240510081847,20240502000000-20240505000000,2024-05-10 08:16:47,VAHCCG:D07_H02:PRES,6.81e-08,1.08e-08,9.21e+02,2.866e-08,1.31e-07,1.31e-07,1.19e-07,5.20e-08,5.13e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.82e-11,6.35e-14,2.70e-08,5.36e-11,1.24e-13,5.52e-08,1.00e-08,1.92e-08,0.00e+00
20240509225830-20240510081847,20240502000000-20240505000000,2024-05-10 08:16:47,VAHCCG:D07_H04A:PRES,4.73e-08,1.00e-08,9.21e+02,2.296e-08,1.69e-07,1.69e-07,1.53e-07,1.08e-07,1.06e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.92e-11,1.87e-13,2.01e-08,7.33e-11,2.16e-13,5.95e-08,1.00e-08,2.31e-08,0.00e+00
20240510081900-20240510100712,20240502000000-20240505000000,2024-05-10 10:05:12,VAHCCG:D05_H14:PRES,4.65e-08,1.00e-08,9.21e+02,2.386e-08,1.86e-07,1.86e-07,1.52e-07,1.22e-07,1.06e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5.89e-11,2.24e-13,3.91e-08,6.32e-11,1.93e-13,8.49e-08,1.00e-08,1.86e-08,0.00e+00
20240510081900-20240510100712,20240502000000-20240505000000,2024-05-10 10:05:12,VAHCCG:D07_H02:PRES,5.20e-08,1.08e-08,9.21e+02,2.866e-08,1.14e-07,1.14e-07,9.85e-08,5.20e-08,4.72e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.82e-11,6.35e-14,2.70e-08,5.11e-11,3.74e-14,5.57e-08,1.00e-08,8.72e-09,0.00e+00
20240510134330-20240510194102,20240502000000-20240505000000,2024-05-10 19:39:02,VAHCCG:D07_H02:PRES,4.68e-08,1.08e-08,1.00e+03,2.866e-08,1.16e-07,1.16e-07,9.62e-08,5.66e-08,5.15e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.82e-11,6.35e-14,2.70e-08,5.78e-11,1.49e-13,2.53e-08,1.18e-08,2.90e-08,0.00e+00
20240510134130-20240510203954,20240502000000-20240505000000,2024-05-10 20:37:54,VAHCCG:D07_H02:PRES,4.98e-08,1.08e-08,1.00e+03,2.866e-08,1.22e-07,1.22e-07,9.94e-08,5.66e-08,5.17e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.82e-11,6.35e-14,2.70e-08,1.45e-11,3.86e-13,3.64e-08,1.24e-08,3.82e-08,0.00e+00
20240510204000-20240510215525,20240502000000-20240505000000,2024-05-10 21:53:25,VAHCCG:D07_H02:PRES,4.71e-08,1.08e-08,9.53e+02,2.866e-08,1.11e-07,1.11e-07,9.48e-08,5.38e-08,4.82e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.82e-11,6.35e-14,2.70e-08,4.61e-11,4.22e-14,5.37e-08,1.00e-08,6.82e-09,0.00e+00
20240511003930-20240511052115,20240503000000-20240506000000,2024-05-11 05:19:15,VAHCCG:D07_H02:PRES,4.40e-08,1.00e-08,9.37e+02,3.180e-08,1.22e-07,1.22e-07,1.07e-07,6.58e-08,6.34e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.51e-13,3.08e-08,3.30e-11,2.01e-13,5.08e-08,1.00e-08,2.05e-08,0.00e+00
20240511052130-20240511063925,20240503000000-20240506000000,2024-05-11 06:37:25,VAHCCG:D07_H02:PRES,4.07e-08,1.00e-08,9.37e+02,3.180e-08,1.11e-07,1.11e-07,9.82e-08,6.58e-08,5.78e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.51e-13,3.08e-08,5.26e-11,1.78e-14,5.35e-08,1.00e-08,6.63e-09,0.00e+00
20240511063930-20240511103136,20240503000000-20240506000000,2024-05-11 10:29:36,VAHCCG:D07_H02:PRES,4.06e-08,1.00e-08,9.60e+02,3.180e-08,1.12e-07,1.12e-07,9.85e-08,6.94e-08,5.81e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.51e-13,3.08e-08,2.49e-11,2.07e-13,5.46e-08,1.00e-08,1.06e-08,0.00e+00
20240511143800-20240511151452,20240503000000-20240506000000,2024-05-11 15:12:52,VAHCCG:D01_H10:PRES,3.26e-08,1.00e-08,7.80e+02,8.791e-09,2.21e-07,2.21e-07,4.19e-08,5.33e-08,3.55e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.33e-11,2.85e-13,2.50e-08,0.00e+00,2.71e-13,3.80e-08,3.19e-08,1.83e-07,0.00e+00
20240512025800-20240512054041,20240504000000-20240507000000,2024-05-12 05:38:41,VAHCCG:D07_H02:PRES,3.43e-08,1.00e-08,9.53e+02,2.286e-08,1.11e-07,1.11e-07,9.33e-08,6.77e-08,5.93e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.01e-11,2.03e-13,2.78e-08,1.19e-11,2.39e-13,5.63e-08,1.00e-08,8.56e-09,0.00e+00
20240512063900-20240512123639,20240504000000-20240507000000,2024-05-12 12:34:39,VAHCCG:D07_H02:PRES,3.33e-08,1.00e-08,9.53e+02,2.286e-08,1.11e-07,1.11e-07,8.62e-08,6.77e-08,5.44e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.01e-11,2.03e-13,2.78e-08,4.87e-11,4.23e-14,4.37e-08,1.00e-08,1.97e-08,0.00e+00
20240512063700-20240512134408,20240504000000-20240507000000,2024-05-12 13:42:08,VAHCCG:D07_H02:PRES,3.30e-08,1.00e-08,9.53e+02,2.286e-08,1.11e-07,1.11e-07,8.54e-08,6.77e-08,5.36e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.01e-11,2.03e-13,2.78e-08,4.15e-11,6.91e-14,4.65e-08,1.00e-08,2.16e-08,0.00e+00
20240513165830-20240513225604,20240505000000-20240508000000,2024-05-13 22:54:04,VAHCCG:D08_H05:PRES,5.47e-08,1.00e-08,9.60e+02,1.829e-08,2.74e-07,2.74e-07,2.04e-07,1.69e-07,1.61e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.63e-10,7.72e-14,1.00e-09,0.00e+00,1.09e-12,5.08e-08,2.92e-08,5.56e-08,0.00e+00
20240513165100-20240514021727,20240506000000-20240509000000,2024-05-14 02:15:27,VAHCCG:D08_H05:PRES,8.02e-08,1.00e-08,9.60e+02,1.809e-08,3.09e-07,3.09e-07,2.31e-07,1.68e-07,1.63e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.62e-10,7.52e-14,1.00e-09,0.00e+00,1.27e-12,4.65e-08,3.81e-08,7.29e-08,0.00e+00
20240514021730-20240514072718,20240506000000-20240509000000,2024-05-14 07:25:18,VAHCCG:D08_H05:PRES,6.73e-08,1.00e-08,9.61e+02,1.809e-08,2.63e-07,2.63e-07,2.26e-07,1.68e-07,1.59e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.62e-10,7.52e-14,1.00e-09,2.05e-10,8.06e-14,2.81e-08,1.00e-08,2.60e-08,0.00e+00
20240514131500-20240514142041,20240506000000-20240509000000,2024-05-14 14:18:41,VAHCCG:D05_H14:PRES,4.34e-08,1.00e-08,9.60e+02,2.692e-08,1.62e-07,1.58e-07,1.21e-07,1.75e-07,8.22e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.04e-11,6.02e-13,2.52e-08,7.49e-11,7.30e-14,7.70e-08,1.00e-08,1.04e-08,0.00e+00
20240514181600-20240515001333,20240507000000-20240510000000,2024-05-15 00:11:33,VAHCCG:D08_H05:PRES,1.48e-07,1.00e-08,1.00e+03,2.187e-08,5.07e-07,5.07e-07,2.81e-07,1.92e-07,1.76e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.59e-10,1.76e-13,1.59e-09,0.00e+00,1.38e-12,6.40e-08,9.68e-08,1.94e-07,0.00e+00
20240514181400-20240515003248,20240507000000-20240510000000,2024-05-15 00:30:48,VAHCCG:D08_H05:PRES,1.59e-07,1.00e-08,1.00e+03,2.187e-08,5.37e-07,5.37e-07,2.91e-07,1.92e-07,1.77e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.59e-10,1.76e-13,1.59e-09,0.00e+00,1.44e-12,6.28e-08,1.02e-07,2.14e-07,0.00e+00
20240515003300-20240515014707,20240507000000-20240510000000,2024-05-15 01:45:07,VAHCCG:D08_H05:PRES,1.62e-07,1.00e-08,1.00e+03,2.187e-08,3.78e-07,3.78e-07,3.10e-07,1.92e-07,1.51e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.59e-10,1.76e-13,1.59e-09,2.73e-10,0.00e+00,8.92e-08,1.57e-08,2.83e-08,0.00e+00
20240515014730-20240515064654,20240507000000-20240510000000,2024-05-15 06:44:54,VAHCCG:D02_H11:PRES,2.04e-08,1.00e-08,1.00e+03,5.144e-08,1.37e-07,1.37e-07,4.91e-08,3.08e-08,3.08e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.83e-15,3.00e-08,0.00e+00,1.44e-13,2.51e-08,1.00e-08,8.63e-08,0.00e+00
20240515014730-20240515064654,20240507000000-20240510000000,2024-05-15 06:44:54,VAHCCG:D08_H05:PRES,1.02e-07,1.00e-08,1.00e+03,2.187e-08,3.22e-07,3.22e-07,2.84e-07,1.92e-07,1.83e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.59e-10,1.76e-13,1.59e-09,2.22e-10,2.33e-13,3.27e-08,1.00e-08,2.61e-08,0.00e+00
20240515064700-20240515074200,20240507000000-20240510000000,2024-05-15 07:40:00,VAHCCG:D05_H14:PRES,5.60e-08,1.00e-08,1.00e+03,6.259e-08,2.06e-07,2.06e-07,1.70e-07,1.77e-07,1.20e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.12e-11,4.68e-13,2.12e-08,8.66e-11,4.60e-14,1.00e-07,1.00e-08,1.47e-08,0.00e+00
20240515064700-20240515074200,20240507000000-20240510000000,2024-05-15 07:40:00,VAHCCG:D08_H05:PRES,6.77e-08,1.00e-08,1.00e+03,2.187e-08,2.71e-07,2.71e-07,2.05e-07,1.92e-07,1.39e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.59e-10,1.76e-13,1.59e-09,2.14e-10,9.40e-14,3.48e-08,1.00e-08,8.60e-09,0.00e+00
20240515074230-20240515083700,20240507000000-20240510000000,2024-05-15 08:35:00,VAHCCG:D02_H23:PRES,6.37e-08,1.21e-08,1.00e+03,1.807e-07,4.70e-07,4.70e-07,2.73e-07,3.03e-07,2.24e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.34e-11,6.51e-13,1.02e-07,1.53e-10,3.04e-13,1.29e-07,4.02e-08,1.64e-07,0.00e+00
20240515074230-20240515083700,20240507000000-20240510000000,2024-05-15 08:35:00,VAHCCG:D08_H05:PRES,1.42e-07,1.00e-08,1.00e+03,2.187e-08,4.33e-07,4.33e-07,2.77e-07,1.92e-07,1.38e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.59e-10,1.76e-13,1.59e-09,1.49e-10,7.38e-14,1.58e-07,2.40e-08,1.25e-07,0.00e+00
20240515074230-20240515203359,20240507000000-20240510000000,2024-05-15 20:31:59,VAHCCG:D02_H23:PRES,6.46e-08,1.21e-08,1.00e+03,1.807e-07,5.86e-04,4.70e-07,2.46e-07,3.03e-07,1.93e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.34e-11,6.51e-13,1.02e-07,8.69e-11,5.06e-13,1.63e-07,3.54e-08,1.67e-07,0.00e+00
20240515074230-20240515203359,20240507000000-20240510000000,2024-05-15 20:31:59,VAHCCG:D05_H14:PRES,3.74e-08,1.00e-08,1.00e+03,6.259e-08,1.92e-07,1.92e-07,1.21e-07,1.77e-07,9.42e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.12e-11,4.68e-13,2.12e-08,1.52e-10,0.00e+00,3.55e-08,1.45e-08,4.41e-08,0.00e+00
20240515074230-20240515203359,20240507000000-20240510000000,2024-05-15 20:31:59,VAHCCG:D08_H05:PRES,1.21e-07,1.00e-08,1.00e+03,2.187e-08,4.33e-07,4.33e-07,2.11e-07,1.92e-07,1.09e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.59e-10,1.76e-13,1.59e-09,2.90e-10,0.00e+00,4.71e-08,3.92e-08,1.14e-07,0.00e+00
20240515212200-20240515224038,20240507000000-20240510000000,2024-05-15 22:38:38,VAHCCG:D02_H23:PRES,1.01e-07,1.21e-08,5.06e+01,1.807e-07,5.34e-07,5.34e-07,1.90e-07,1.06e-07,1.04e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,8.34e-11,6.51e-13,1.02e-07,2.81e-09,0.00e+00,1.18e-07,8.89e-08,3.84e-07,0.00e+00
20240515212200-20240516001329,20240508000000-20240511000000,2024-05-16 00:11:29,VAHCCG:D02_H23:PRES,1.18e-07,1.00e-08,5.06e+01,7.281e-08,5.34e-07,5.34e-07,1.90e-07,8.78e-08,8.47e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.24e-10,4.54e-13,8.15e-08,2.81e-09,0.00e+00,1.18e-07,8.89e-08,3.84e-07,0.00e+00
20240516001530-20240516061329,20240508000000-20240511000000,2024-05-16 06:11:29,VAHCCG:D02_H23:PRES,4.90e-08,1.00e-08,5.02e+01,7.281e-08,1.63e-07,1.57e-07,1.36e-07,8.77e-08,8.70e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.24e-10,4.54e-13,8.15e-08,0.00e+00,3.47e-09,1.33e-07,1.00e-08,2.15e-08,0.00e+00
