Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Max_Sel_Pre,Avg_Sel_Pre,Max_Cal,Avg_Cal,RMSE_STEP_Max,STEP_Max_Avg,RMSE_STEP_Mean,STEP_Mean_Avg,W0_std,W1_std,W2_std,W0_dif,W1_dif,W2_dif,RMSE_dif,MaxRMSE_dif,Cause_no
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D02_L12:PRES,5.03e-05,1.00e-08,7.15e+02,5.911e-08,1.08e-04,1.08e-04,2.69e-05,3.04e-08,3.03e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-2.31e-13,0.00e+00,3.04e-08,-1.20e-07,0.00e+00,6.98e-05,3.43e-05,6.84e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D02_L13:PRES,6.30e-05,1.00e-08,7.15e+02,3.110e-08,1.28e-04,1.28e-04,3.42e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.23e-14,0.00e+00,3.00e-08,-1.58e-07,0.00e+00,9.07e-05,4.12e-05,8.68e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D02_L14:PRES,4.17e-05,1.00e-08,7.15e+02,3.983e-08,8.84e-05,8.84e-05,2.22e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.08e-14,0.00e+00,3.00e-08,-1.00e-07,0.00e+00,5.79e-05,2.84e-05,5.67e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D02_L15:PRES,3.96e-05,1.00e-08,7.15e+02,4.823e-08,8.10e-05,8.10e-05,2.17e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.06e-13,0.00e+00,3.00e-08,-1.01e-07,0.00e+00,5.77e-05,2.55e-05,5.42e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D02_L16:PRES,6.85e-05,1.00e-08,7.15e+02,3.155e-08,1.41e-04,1.41e-04,3.75e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.12e-14,0.00e+00,3.00e-08,-1.75e-07,0.00e+00,1.00e-04,4.40e-05,9.37e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D02_L17:PRES,3.24e-04,3.81e-08,7.15e+02,3.288e-07,6.69e-04,6.69e-04,1.76e-04,8.97e-08,8.06e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-2.55e-11,0.00e+00,8.97e-08,-8.36e-07,0.00e+00,4.75e-04,2.07e-04,4.50e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D02_L18:PRES,1.43e-04,2.41e-08,7.15e+02,1.436e-07,3.11e-04,3.11e-04,7.73e-05,1.83e-07,1.83e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.29e-12,0.00e+00,1.82e-07,-3.67e-07,0.00e+00,2.08e-04,9.26e-05,2.01e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D02_L19:PRES,1.19e-04,1.05e-08,7.15e+02,1.023e-07,2.45e-04,2.45e-04,6.30e-05,3.78e-08,3.63e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-4.17e-12,0.00e+00,3.78e-08,-2.90e-07,0.00e+00,1.67e-04,8.04e-05,1.64e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D02_L20:PRES,4.08e-05,1.00e-08,7.15e+02,3.421e-08,8.62e-05,8.62e-05,2.19e-05,3.11e-08,3.08e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-7.43e-13,0.00e+00,3.11e-08,-9.86e-08,0.00e+00,5.72e-05,2.76e-05,5.62e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D02_L21:PRES,2.25e-05,1.00e-08,7.15e+02,4.632e-23,4.62e-05,4.62e-05,1.23e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-3.99e-26,0.00e+00,3.00e-08,-5.63e-08,0.00e+00,3.25e-05,1.47e-05,3.07e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D02_L22:PRES,2.67e-05,1.00e-08,7.15e+02,4.632e-23,5.40e-05,5.40e-05,1.46e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-3.99e-26,0.00e+00,3.00e-08,-6.78e-08,0.00e+00,3.89e-05,1.72e-05,3.68e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D02_L23:PRES,3.05e-05,1.00e-08,7.15e+02,4.480e-08,6.18e-05,6.18e-05,1.67e-05,3.03e-08,3.03e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-1.35e-13,0.00e+00,3.03e-08,-7.77e-08,0.00e+00,4.45e-05,1.96e-05,4.19e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D02_L24:PRES,3.19e-05,2.14e-08,7.15e+02,2.534e-07,7.04e-05,7.04e-05,1.72e-05,6.67e-08,6.15e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-1.46e-11,0.00e+00,6.67e-08,-7.59e-08,0.00e+00,4.44e-05,2.17e-05,4.49e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L01:PRES,7.58e-05,1.00e-08,7.15e+02,4.632e-23,1.58e-04,1.58e-04,4.03e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-3.99e-26,0.00e+00,3.00e-08,-1.82e-07,0.00e+00,1.05e-04,5.17e-05,1.03e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L02:PRES,9.11e-05,1.00e-08,7.15e+02,4.969e-08,1.86e-04,1.86e-04,4.94e-05,3.02e-08,3.02e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-8.23e-14,0.00e+00,3.02e-08,-2.27e-07,0.00e+00,1.31e-04,5.99e-05,1.26e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L03:PRES,6.44e-05,1.00e-08,7.15e+02,3.354e-08,1.33e-04,1.33e-04,3.47e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.08e-13,0.00e+00,3.00e-08,-1.58e-07,0.00e+00,9.13e-05,4.29e-05,8.83e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L04:PRES,9.19e-05,1.00e-08,7.15e+02,4.632e-23,1.88e-04,1.88e-04,4.96e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-3.99e-26,0.00e+00,3.00e-08,-2.28e-07,0.00e+00,1.31e-04,6.08e-05,1.27e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L05:PRES,7.80e-05,1.00e-08,7.15e+02,2.122e-08,1.60e-04,1.60e-04,4.19e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.88e-14,0.00e+00,3.00e-08,-1.91e-07,0.00e+00,1.10e-04,5.21e-05,1.07e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L06:PRES,6.08e-05,1.00e-08,7.15e+02,4.632e-23,1.26e-04,1.26e-04,3.27e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-3.99e-26,0.00e+00,3.00e-08,-1.49e-07,0.00e+00,8.60e-05,4.06e-05,8.36e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L07:PRES,9.60e-05,1.00e-08,7.15e+02,2.846e-08,1.96e-04,1.96e-04,5.18e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.65e-14,0.00e+00,3.00e-08,-2.39e-07,0.00e+00,1.37e-04,6.34e-05,1.33e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L08:PRES,9.46e-05,1.00e-08,7.15e+02,3.025e-08,1.98e-04,1.98e-04,5.04e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.79e-14,0.00e+00,3.00e-08,-2.28e-07,0.00e+00,1.32e-04,6.42e-05,1.30e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L09:PRES,6.08e-05,1.00e-08,7.15e+02,4.632e-23,1.27e-04,1.27e-04,3.24e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-3.99e-26,0.00e+00,3.00e-08,-1.46e-07,0.00e+00,8.45e-05,4.14e-05,8.32e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L10:PRES,6.34e-05,1.00e-08,7.15e+02,6.247e-08,1.29e-04,1.29e-04,3.45e-05,3.18e-08,3.14e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-1.22e-12,0.00e+00,3.18e-08,-1.59e-07,0.00e+00,9.13e-05,4.14e-05,8.79e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L11:PRES,5.15e-05,1.00e-08,7.15e+02,4.870e-08,1.06e-04,1.06e-04,2.80e-05,3.01e-08,3.01e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.06e-14,0.00e+00,3.01e-08,-1.28e-07,0.00e+00,7.36e-05,3.39e-05,7.11e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L11A:PRES,4.96e-05,1.00e-08,7.15e+02,4.464e-08,1.00e-04,1.00e-04,2.72e-05,3.04e-08,3.04e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-2.71e-13,0.00e+00,3.04e-08,-1.26e-07,0.00e+00,7.23e-05,3.19e-05,6.84e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L12:PRES,4.53e-05,1.00e-08,7.15e+02,4.632e-23,9.22e-05,9.22e-05,2.49e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-3.99e-26,0.00e+00,3.00e-08,-1.14e-07,0.00e+00,6.58e-05,2.93e-05,6.25e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L13:PRES,5.80e-05,1.00e-08,7.15e+02,4.632e-23,1.21e-04,1.21e-04,3.09e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-3.99e-26,0.00e+00,3.00e-08,-1.40e-07,0.00e+00,8.09e-05,3.94e-05,7.95e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L14:PRES,7.76e-05,1.00e-08,7.15e+02,4.632e-23,1.61e-04,1.61e-04,4.14e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-3.99e-26,0.00e+00,3.00e-08,-1.88e-07,0.00e+00,1.09e-04,5.25e-05,1.07e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L15:PRES,8.23e-05,1.00e-08,7.15e+02,2.360e-08,1.71e-04,1.71e-04,4.40e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.21e-14,0.00e+00,3.00e-08,-2.00e-07,0.00e+00,1.16e-04,5.55e-05,1.13e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L16:PRES,5.37e-05,1.00e-08,7.15e+02,3.785e-08,1.11e-04,1.11e-04,2.91e-05,3.01e-08,3.01e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-6.23e-15,0.00e+00,3.01e-08,-1.32e-07,0.00e+00,7.63e-05,3.57e-05,7.38e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L17:PRES,6.24e-05,1.00e-08,7.15e+02,1.833e-08,1.28e-04,1.28e-04,3.40e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.49e-14,0.00e+00,3.00e-08,-1.56e-07,0.00e+00,8.96e-05,4.09e-05,8.61e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L18:PRES,4.37e-05,1.00e-08,7.15e+02,4.096e-08,9.33e-05,9.33e-05,2.33e-05,3.06e-08,3.05e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-2.15e-13,0.00e+00,3.06e-08,-1.04e-07,0.00e+00,6.05e-05,2.99e-05,5.92e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L19:PRES,5.78e-05,1.00e-08,7.15e+02,2.551e-08,1.21e-04,1.21e-04,3.07e-05,3.03e-08,3.03e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-1.47e-13,0.00e+00,3.03e-08,-1.38e-07,0.00e+00,8.01e-05,3.95e-05,7.87e-05,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L20:PRES,9.48e-05,1.00e-08,7.15e+02,2.129e-08,1.94e-04,1.94e-04,5.13e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.89e-14,0.00e+00,3.00e-08,-2.37e-07,0.00e+00,1.36e-04,6.23e-05,1.30e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L21:PRES,1.41e-04,1.58e-08,7.15e+02,1.430e-07,2.90e-04,2.90e-04,7.55e-05,4.51e-08,4.26e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-6.90e-12,0.00e+00,4.51e-08,-3.48e-07,0.00e+00,2.00e-04,9.47e-05,1.95e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L22:PRES,2.77e-04,3.88e-08,7.15e+02,3.430e-07,5.68e-04,5.68e-04,1.48e-04,1.02e-07,9.45e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-2.23e-11,0.00e+00,1.02e-07,-6.89e-07,0.00e+00,3.94e-04,1.85e-04,3.83e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L23:PRES,2.69e-04,1.00e-08,7.15e+02,7.282e-08,5.51e-04,5.51e-04,1.43e-04,3.02e-08,3.02e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-6.35e-14,0.00e+00,3.02e-08,-6.59e-07,0.00e+00,3.78e-04,1.81e-04,3.70e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L24:PRES,1.60e-04,1.00e-08,7.15e+02,1.149e-07,3.31e-04,3.31e-04,8.51e-05,3.35e-08,3.28e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-2.04e-12,0.00e+00,3.35e-08,-3.87e-07,0.00e+00,2.24e-04,1.09e-04,2.20e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L25:PRES,8.55e-05,1.00e-08,7.15e+02,5.045e-08,1.76e-04,1.76e-04,4.55e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.75e-14,0.00e+00,3.00e-08,-2.07e-07,0.00e+00,1.20e-04,5.80e-05,1.16e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D03_L26:PRES,1.31e-04,1.00e-08,7.15e+02,2.810e-08,2.69e-04,2.69e-04,6.91e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.27e-14,0.00e+00,3.00e-08,-3.14e-07,0.00e+00,1.81e-04,9.00e-05,1.79e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D04_L01:PRES,7.62e-04,1.00e-08,7.15e+02,4.632e-23,1.65e-03,1.65e-03,3.94e-04,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-3.99e-26,0.00e+00,3.00e-08,-1.74e-06,0.00e+00,1.02e-03,5.40e-04,1.06e-03,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D04_L02:PRES,6.29e-04,1.00e-08,7.15e+02,9.372e-08,1.36e-03,1.36e-03,3.26e-04,3.62e-08,3.50e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-3.48e-12,0.00e+00,3.62e-08,-1.44e-06,0.00e+00,8.40e-04,4.46e-04,8.62e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D04_L03:PRES,6.82e-04,1.33e-08,7.15e+02,3.205e-07,1.47e-03,1.47e-03,3.53e-04,3.77e-08,3.61e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-4.44e-12,0.00e+00,3.77e-08,-1.56e-06,0.00e+00,9.11e-04,4.83e-04,9.32e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D04_L04:PRES,6.78e-04,1.33e-08,7.15e+02,2.963e-07,1.47e-03,1.47e-03,3.48e-04,3.75e-08,3.60e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-4.17e-12,0.00e+00,3.75e-08,-1.54e-06,0.00e+00,8.98e-04,4.84e-04,9.41e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D04_L05:PRES,5.51e-04,1.00e-08,7.15e+02,1.352e-07,1.19e-03,1.19e-03,2.83e-04,3.47e-08,3.38e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-2.60e-12,0.00e+00,3.47e-08,-1.25e-06,0.00e+00,7.29e-04,3.94e-04,7.67e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D04_L06:PRES,5.14e-04,2.65e-08,7.15e+02,3.001e-07,1.12e-03,1.12e-03,2.65e-04,5.87e-08,5.41e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-1.29e-11,0.00e+00,5.87e-08,-1.16e-06,0.00e+00,6.81e-04,3.67e-04,7.09e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D04_L07:PRES,7.25e-04,3.19e-08,7.15e+02,3.355e-07,1.56e-03,1.56e-03,3.77e-04,8.94e-08,8.10e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-2.36e-11,0.00e+00,8.94e-08,-1.67e-06,0.00e+00,9.73e-04,5.12e-04,9.68e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D04_L08:PRES,3.44e-04,3.49e-08,7.15e+02,3.649e-07,9.32e-04,9.32e-04,1.70e-04,9.00e-08,8.13e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-2.45e-11,0.00e+00,9.00e-08,-6.78e-07,0.00e+00,4.12e-04,2.63e-04,6.91e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D04_L09:PRES,6.86e-05,3.52e-08,7.15e+02,2.865e-07,2.29e-04,2.29e-04,3.03e-05,1.32e-07,1.22e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-2.83e-11,0.00e+00,1.32e-07,-1.02e-07,0.00e+00,6.68e-05,5.79e-05,1.88e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D04_L09A:PRES,1.22e-04,1.00e-08,7.15e+02,8.999e-08,4.05e-04,4.05e-04,5.35e-05,3.03e-08,3.03e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-9.75e-14,0.00e+00,3.03e-08,-1.83e-07,0.00e+00,1.19e-04,1.03e-04,3.32e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D04_L09B:PRES,2.00e-04,1.00e-08,7.15e+02,6.017e-08,6.83e-04,6.83e-04,8.61e-05,3.04e-08,3.03e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-1.68e-13,0.00e+00,3.04e-08,-2.93e-07,0.00e+00,1.91e-04,1.70e-04,5.66e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D04_L09C:PRES,3.53e-04,1.00e-08,7.15e+02,3.085e-08,1.15e-03,1.15e-03,1.52e-04,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.18e-14,0.00e+00,3.00e-08,-5.27e-07,0.00e+00,3.40e-04,3.00e-04,9.44e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D04_L09D:PRES,3.86e-04,1.00e-08,7.15e+02,4.668e-08,2.14e-03,2.14e-03,1.30e-04,3.01e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,6.19e-14,0.00e+00,3.00e-08,-7.48e-07,0.00e+00,3.97e-04,3.27e-04,1.86e-03,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D04_L10:PRES,2.49e-04,1.00e-08,7.15e+02,3.308e-08,1.90e-03,1.90e-03,5.83e-05,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.76e-14,0.00e+00,3.00e-08,-4.42e-07,0.00e+00,2.16e-04,2.21e-04,1.71e-03,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D05_L20:PRES,1.84e-04,1.85e-07,7.15e+02,3.062e-06,4.11e-04,4.11e-04,8.63e-05,4.60e-07,4.30e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-8.26e-11,0.00e+00,4.60e-07,-3.55e-07,0.00e+00,2.13e-04,1.45e-04,2.64e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D05_L21:PRES,3.42e-04,7.01e-08,7.15e+02,8.104e-07,7.20e-04,7.20e-04,1.81e-04,1.46e-07,1.37e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-2.42e-11,0.00e+00,1.46e-07,-8.23e-07,0.00e+00,4.75e-04,2.34e-04,4.67e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D05_L22:PRES,6.28e-04,4.33e-08,7.15e+02,4.715e-07,1.30e-03,1.30e-03,3.31e-04,1.24e-07,1.16e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-2.23e-11,0.00e+00,1.24e-07,-1.50e-06,0.00e+00,8.67e-04,4.31e-04,8.56e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D05_L22A:PRES,7.24e-04,8.78e-08,7.15e+02,9.747e-07,1.48e-03,1.48e-03,3.86e-04,2.74e-07,2.54e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-5.56e-11,0.00e+00,2.74e-07,-1.76e-06,0.00e+00,1.02e-03,4.89e-04,9.99e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D05_L23:PRES,4.99e-04,4.00e-08,7.15e+02,4.566e-07,1.04e-03,1.04e-03,2.69e-04,1.62e-07,1.54e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-2.22e-11,0.00e+00,1.62e-07,-1.24e-06,0.00e+00,7.11e-04,3.30e-04,6.81e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D05_L24:PRES,6.95e-04,3.75e-08,7.15e+02,4.113e-07,1.43e-03,1.43e-03,3.68e-04,1.26e-07,1.17e-07,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-2.36e-11,0.00e+00,1.26e-07,-1.68e-06,0.00e+00,9.68e-04,4.73e-04,9.54e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D05_L25:PRES,5.84e-04,2.79e-08,7.15e+02,2.658e-07,1.24e-03,1.24e-03,3.09e-04,6.05e-08,5.58e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-1.33e-11,0.00e+00,6.05e-08,-1.44e-06,0.00e+00,8.22e-04,3.94e-04,8.08e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D05_L26:PRES,3.83e-04,2.86e-08,7.15e+02,2.311e-07,8.09e-04,8.09e-04,2.06e-04,9.39e-08,8.89e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-1.38e-11,0.00e+00,9.39e-08,-9.67e-07,0.00e+00,5.51e-04,2.52e-04,5.37e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D06_L01:PRES,2.00e-04,1.00e-08,7.15e+02,1.331e-08,4.13e-04,4.13e-04,1.06e-04,3.00e-08,3.00e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.81e-14,0.00e+00,3.00e-08,-4.77e-07,0.00e+00,2.77e-04,1.37e-04,2.73e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D06_L02:PRES,4.54e-04,1.00e-08,7.15e+02,1.075e-07,9.28e-04,9.28e-04,2.44e-04,3.11e-08,3.09e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-6.60e-13,0.00e+00,3.11e-08,-1.13e-06,0.00e+00,6.50e-04,2.99e-04,6.24e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D06_L03:PRES,5.49e-04,2.71e-08,7.15e+02,4.316e-07,1.14e-03,1.14e-03,2.94e-04,7.54e-08,7.25e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,-7.98e-12,0.00e+00,7.54e-08,-1.37e-06,0.00e+00,7.83e-04,3.64e-04,7.56e-04,0.00e+00
20240417110430-20240417170223,20240409000000-20240412000000,2024-04-17 17:00:23,VALCCG:D06_L04:PRES,2.60e-04,1.00e-08,7.15e+02,1.587e-07,5.37e-04,5.37e-04,1.39e-04,3.09e-08,3.07e-08,0.00e+00,0.00e+00,0.00e+00,0.00e+00,4.58e-13,0.00e+00,3.05e-08,-6.43e-07,0.00e+00,3.69e-04,1.74e-04,3.55e-04,0.00e+00
